"CODE";"NAME";"SECTOR";"LANGUAGE";"CURRENCY";"NPWP";"ACCOUNT_CODE";"NOTE";"ACC_VENDOR_CODE";"SHORT_NAME"
"5227";KLINIK BAFAR;BRTL;ID;IDR;;;;;KLINIK BAFAR
"5272";BADAN PENGEMBANGAN DAN PEMBINAAN BAHASA KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN RI;BRTL;ID;IDR;-;;;;BADAN PENGEMBANGAN DAN PEMBINAAN BAHASA KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN RI
"5278";SARI HUSADA GENERASI MAHARDIKA. PT;BRTL;ID;IDR;-;;;;SARI HUSADA GENERASI MAHARDIKA. PT
"5285";DENTSU MOBIUS MEDIA Pte.Ltd;BRTL;ID;IDR;;;;;DENTSU MOBIUS MEDIA Pte.Ltd
"5325";[BANNED] ASAPUTEX JAYA. PT;BRTL;ID;IDR;"02.105.141.2-511.000";;Banned Agst'17;;[BANNED] ASAPUTEX JAYA. PT
"5337";YAY BADAN WAKAF SULTAN AGUNG;BRTL;ID;IDR;"01.244.665.4-511.000";;;;YAY BADAN WAKAF SULTAN AGUNG
"5349";MOBIL 123.COM;BRTL;ID;IDR;-;;;;MOBIL 123.COM
"5350";EVERCOSS TECHNOLOGY INDONESIA. PT;BRTL;ID;IDR;-;;;;EVERCOSS TECHNOLOGY INDONESIA. PT
"5386";BIRO KOMUNIKASI DAN INFORMASI PUBLIK;BRTL;ID;IDR;"00.608.811.6-025.000";;;;BIRO KOMUNIKASI DAN INFORMASI PUBLIK
"5387";HERO PRIMERA PERSADA. PT;BRTL;ID;IDR;"72.207.420.0-527.000";;;;HERO PRIMERA PERSADA. PT
"5391";PEMKOT HALMAHERA UTARA;BRTL;ID;IDR;-;;;;PEMKOT HALMAHERA UTARA
"5414";HITA WISTARA MAHIR. PT;BRTL;ID;IDR;;;;;HITA WISTARA MAHIR. PT
"4768";SOPHIE PARIS INDONESIA. PT;BRTL;ID;IDR;"01.745.202.0-056.000";;;;SOPHIE PARIS INDONESIA. PT
"4769";GARENA INDONESIA. PT;BRTL;ID;IDR;"31.608.294.0-036.000";;;;GARENA INDONESIA. PT
"4800";POLMARK INDONESIA ;BRTL;ID;IDR;"02.882.257.5.072.000";;;;POLMARK INDONESIA 
"4802";DASGLUCK;BRTL;ID;IDR;-;;;;DASGLUCK
"4806";IBM ASMI;BRTL;ID;IDR;;;;;IBM ASMI
"4828";CITRA ABADI MANDIRI, PT;BRTL;ID;IDR;"02.293.597.7-086.000";;;;CITRA ABADI MANDIRI, PT
"4832";NUTRINDO JAYA ABADI, PT;BRTL;ID;IDR;"02.963.710.5-086.000";;;;NUTRINDO JAYA ABADI, PT
"4854";MONDE MAHKOTA BISCUIT. PT;BRTL;ID;IDR;-;;;;MONDE MAHKOTA BISCUIT. PT
"4857";PUNAWAKAN DIGITAL MEDIA. PT;BRTL;ID;IDR;-;;;;PUNAWAKAN DIGITAL MEDIA. PT
"4876";KEMENTERIAN DESA,PEMBANGUNAN DAERAH TERTINGGAL&TRANSMIGRASI;BRTL;ID;IDR;"000";;;;KEMENTERIAN DESA,PEMBANGUNAN DAERAH TERTINGGAL&TRANSMIGRASI
"4914";SATRIA PAJAJARAN PROPETINDO. PT;BRTL;ID;IDR;"70.221.866.0-409.000";;;;SATRIA PAJAJARAN PROPETINDO. PT
"4915";DUTA BUANA WISESA. PT;BRTL;ID;IDR;"01.786.310.1-409.001";;;;DUTA BUANA WISESA. PT
"4916";TRIVAGO;BRTL;ID;IDR;;;;;TRIVAGO
"4927";xxxxxxxxxxxNOZOMI OTOMOTIF INDONESIA, PT;BRTL;ID;IDR;;;;;xxxxxxxxxxxNOZOMI OTOMOTIF INDONESIA, PT
"4939";POLLUX ADITAMA KENCANA. PT;BRTL;ID;IDR;-;;;;POLLUX ADITAMA KENCANA. PT
"4947";MMM INDONESIA ;BRTL;ID;IDR;-;;;;MMM INDONESIA 
"4950";GLICO INDONESIA, PT;BRTL;ID;IDR;"000";;;;GLICO INDONESIA, PT
"4958";PROPAN RAYA I.C.C;BRTL;ID;IDR;-;;;;PROPAN RAYA I.C.C
"4959";NUTRICIA INDONESIA SEJAHTERA, PT;BRTL;ID;IDR;;;;;NUTRICIA INDONESIA SEJAHTERA, PT
"4968";KOKO BELUK;BRTL;ID;IDR;-;;;;KOKO BELUK
"4978";SOMAN INDONESIA, PT;BRTL;ID;IDR;;;;;SOMAN INDONESIA, PT
"4994";DINAS PENDIDIKAN PROV BANTEN;BRTL;ID;IDR;-;;;;DINAS PENDIDIKAN PROV BANTEN
"4995";UNISMA MALANG;BRTL;ID;IDR;-;;;;UNISMA MALANG
"5012";BBN - KESDM;BRTL;ID;IDR;"00";;;;BBN - KESDM
"5013";MANDIRI CENTRAL WAHANA, PT;BRTL;ID;IDR;"000";;;;MANDIRI CENTRAL WAHANA, PT
"5025";PANGDAM ISKANDAR MUDA ACEH;BRTL;ID;IDR;"0";;;;PANGDAM ISKANDAR MUDA ACEH
"5026";[BANNED] ARTHA MEDIA INDONESIA, PT  ;BRTL;ID;IDR;"03.339.225.9-019.000";;Banned Okt'18 dibuka 22/11/19 info ardy ;;[BANNED] ARTHA MEDIA INDONESIA, PT  
"5051";SISIR EMAS NUSACIPTA.PT;BRTL;ID;IDR;"02.406.557.5-064.000";;;;SISIR EMAS NUSACIPTA.PT
"5061";PMK - SAIL TOMINI;BRTL;ID;IDR;=;;;;PMK - SAIL TOMINI
"5075";MVP PICTURES ;BRTL;ID;IDR;;;;;MVP PICTURES 
"5080";FORMI;BRTL;ID;IDR;-;;;;FORMI
"5083";PEMDA KABUPATEN INDRAMAYU;BRTL;ID;IDR;-;;;;PEMDA KABUPATEN INDRAMAYU
"5089";JAYA ARTHA NUGRAHA. PT;BRTL;ID;IDR;"02.448.551.8-411.000";;;;JAYA ARTHA NUGRAHA. PT
"5102";KEMENKO PMK;BRTL;ID;IDR;-;;;;KEMENKO PMK
"5127";DITJEN GURU;BRTL;ID;IDR;"00";;;;DITJEN GURU
"5147";PANCA BUDI. PT;BRTL;ID;IDR;-;;;;PANCA BUDI. PT
"5149";KEMENTERIAN AGRARIA DAN TATA RUANG;BRTL;ID;IDR;-;;;;KEMENTERIAN AGRARIA DAN TATA RUANG
"5161";ACARINDO INTERNASIONAL, PT;BRTL;ID;IDR;"31.821.337.8-411.000";;;;ACARINDO INTERNASIONAL, PT
"5165";SOLARINDO KENCANA MAKMUR, PT;BRTL;ID;IDR;"000";;;;SOLARINDO KENCANA MAKMUR, PT
"5202";UTOMO DECK METAL WORKS. PT;BRTL;ID;IDR;"01.233.075.9-615.000";;;;UTOMO DECK METAL WORKS. PT
"5210";NURUL ARIFIN;BRTL;ID;IDR;"1420.140.914.12.000";;;;NURUL ARIFIN
"5239";IMAJI MENARA PRODUKSI;BRTL;ID;IDR;"72.313.297.3-017.000";;;;IMAJI MENARA PRODUKSI
"5243";PERUSAHAAN TEH DUA BURUNG. PT;BRTL;ID;IDR;-;;;;PERUSAHAAN TEH DUA BURUNG. PT
"5253";JAMBORE NASIONAL 2016;BRTL;ID;IDR;"000";;;;JAMBORE NASIONAL 2016
"5315";DINAS KESEHATAN KOTA DEPOK;BRTL;ID;IDR;"000";;;;DINAS KESEHATAN KOTA DEPOK
"5317";BEND. PEMEGANG KAS SEKDA KAB.PAMEKASAN;BRTL;ID;IDR;"00.117.218.8-608.000";;;;BEND. PEMEGANG KAS SEKDA KAB.PAMEKASAN
"5327";BEND. SEKRETARIAT PEMDA TK II KODYA BOGOR;BRTL;ID;IDR;"00.002.677.3-404.000";;;;BEND. SEKRETARIAT PEMDA TK II KODYA BOGOR
"5329";BINTARO PROPERTY;BRTL;ID;IDR;"000";;;;BINTARO PROPERTY
"5361";DISKOMINFO PURWAKARTA;BRTL;ID;IDR;"000";;;;DISKOMINFO PURWAKARTA
"5367";SUKSES ABADI KARYA INTI. PT;BRTL;ID;IDR;-;;;;SUKSES ABADI KARYA INTI. PT
"5371";KUKUH MANDIRI LESTARI. PT;BRTL;ID;IDR;"01.800.052.1-418.001";;;;KUKUH MANDIRI LESTARI. PT
"5393";INDONESIA JEWELLERY FAIR;BRTL;ID;IDR;-;;;;INDONESIA JEWELLERY FAIR
"4773";DIGITAL MEDIA ASIA. PT;BRTL;ID;IDR;"02.672.395.7-018.000";;;;DIGITAL MEDIA ASIA. PT
"4785";PRESTONE;BRTL;ID;IDR;-;;;;PRESTONE
"4798";DANAPERSADARAYA MOTOR INDUSTRI. PT;BRTL;ID;IDR;;;;;DANAPERSADARAYA MOTOR INDUSTRI. PT
"4799";BPJS KETENAGAKERJAAN;BRTL;ID;IDR;-;;;;BPJS KETENAGAKERJAAN
"4811";BEND.PENGELUARAN SUDIN KOMUNIKASI INFORMATIKA DAN KEHUMASAN JAKARTA UTARA;BRTL;ID;IDR;"00.286.965.9-042.00";;;;BEND.PENGELUARAN SUDIN KOMUNIKASI INFORMATIKA DAN KEHUMASAN JAKARTA UTARA
"4817";MEDUSSA MULTI BUSINESS CENTER. PT;BRTL;ID;IDR;"03.043.213.2-404.000";;;;MEDUSSA MULTI BUSINESS CENTER. PT
"4819";BADAN PERTANAHAN RI KOTA JAKARTA BARAT;BRTL;ID;IDR;-;;;;BADAN PERTANAHAN RI KOTA JAKARTA BARAT
"4826";AGUNG SEDAYU GROUP;BRTL;ID;IDR;"000";;;;AGUNG SEDAYU GROUP
"4836";RAM PITI ANUGERAH, PT;BRTL;ID;IDR;"02.671.082.2-411.000";;;;RAM PITI ANUGERAH, PT
"4839";TRIJAYA MANDIRI;BRTL;ID;IDR;;;;;TRIJAYA MANDIRI
"4862";TARRA MEDIA RAYA, PT;BRTL;ID;IDR;"21.086.463.3-403.000";;;;TARRA MEDIA RAYA, PT
"4863";PURE BABY;BRTL;ID;IDR;;;;;PURE BABY
"4867";BERSAMA ZATTA JAYA. PT;BRTL;ID;IDR;-;;;;BERSAMA ZATTA JAYA. PT
"4869";KEMENTERIAN KETENAGAKERJAAN;BRTL;ID;IDR;"00";;;;KEMENTERIAN KETENAGAKERJAAN
"4890";DINAS PARIWISATA & KEBUDAYAAN PROV JAWA BARAT;BRTL;ID;IDR;"00.412.033.3.423.000";;;;DINAS PARIWISATA & KEBUDAYAAN PROV JAWA BARAT
"4891";BIRO UMUM DAN HUMAS PEMPROV KALIMANTAN UTARA;BRTL;ID;IDR;-;;;;BIRO UMUM DAN HUMAS PEMPROV KALIMANTAN UTARA
"4894";SINAR DELI MEDAN. PT;BRTL;ID;IDR;-;;;;SINAR DELI MEDAN. PT
"4897";ASEAN UNIVERSITY GAMES 2014;BRTL;ID;IDR;"00";;;;ASEAN UNIVERSITY GAMES 2014
"4900";BADAN PERENCANAAN PEMBANGUNAN NASIONAL;BRTL;ID;IDR;;;;;BADAN PERENCANAAN PEMBANGUNAN NASIONAL
"4955";KEMENTERIAN PARIWISATA;BRTL;ID;IDR;xxx;;;;KEMENTERIAN PARIWISATA
"4972";BUKALAPAK. PT;BRTL;ID;IDR;-;;di Banned oleh CS Media ses.srt tgl.26/10/16 [BANNED] ;;BUKALAPAK. PT
"5020";MARBUN HARRY IR.MSC;BRTL;ID;IDR;"06.826.133.8-111.000";;;;MARBUN HARRY IR.MSC
"5028";KEMENDES;BRTL;ID;IDR;;;;;KEMENDES
"5056";GLOBAL DIGITAL NIAGA. PT;BRTL;ID;IDR;-;;;;GLOBAL DIGITAL NIAGA. PT
"5072";SATUAN KERJA PENGEMBANGAN KENAVIGASIAN PUSAT JAKARTA;BRTL;ID;IDR;"00.012.415.6-025.000";;;;SATUAN KERJA PENGEMBANGAN KENAVIGASIAN PUSAT JAKARTA
"5073";YAY.PENDIDIKAN TINGGI PASUNDAN;BRTL;ID;IDR;"01.450.081.3-441.000";;;;YAY.PENDIDIKAN TINGGI PASUNDAN
"5092";FIRST ANUGERAH KARYAWISATA, PT;BRTL;ID;IDR;"31.409.349.3-412.000";;;;FIRST ANUGERAH KARYAWISATA, PT
"5109";GRAHA CITRA MAHARDIKA, PT;BRTL;ID;IDR;;;;;GRAHA CITRA MAHARDIKA, PT
"5134";KPUD CILEGON;BRTL;ID;IDR;-;;;;KPUD CILEGON
"5135";KPUD DEPOK;BRTL;ID;IDR;-;;;;KPUD DEPOK
"5140";DIRJEN PSP - KEMENTERIAN PERTANIAN;BRTL;ID;IDR;;;;;DIRJEN PSP - KEMENTERIAN PERTANIAN
"5163";INTERCHURCH MEDICAL ASSISTANCE, INC;BRTL;ID;IDR;"000";;;;INTERCHURCH MEDICAL ASSISTANCE, INC
"5197";TOUR & TRAVEL REVOLUTION;BRTL;ID;IDR;"000";;;;TOUR & TRAVEL REVOLUTION
"5218";DIGITAL VERTIKAL HORISONTAL, PT;BRTL;ID;IDR;"74.789.350.1-012.000";;;;DIGITAL VERTIKAL HORISONTAL, PT
"5238";BEND. PENGELUARAN DINAS PERHUBUNGAN;BRTL;ID;IDR;"20.017.676.6-656.000";;;;BEND. PENGELUARAN DINAS PERHUBUNGAN
"5268";ORGANDA;BRTL;ID;IDR;-;-;-;-;ORGANDA
"5279";MARON SAM;BRTL;ID;IDR;"000";;;;MARON SAM
"5291";ALFACART;BRTL;ID;IDR;;;;;ALFACART
"5292";PEMKAB SIMALUNGUN;BRTL;ID;IDR;-;;;;PEMKAB SIMALUNGUN
"5297";BANGGA TEKNOLOGI INDONESIA. PT;BRTL;ID;IDR;-;;;;BANGGA TEKNOLOGI INDONESIA. PT
"5323";DEPUTI BIDANG PERLINDUNGAN ANAK (DEPUTI IV);BRTL;ID;IDR;"00.444.589.6-025.000";;;;DEPUTI BIDANG PERLINDUNGAN ANAK (DEPUTI IV)
"5331";EPSON INDONESIA. PT;BRTL;ID;IDR;-;;;;EPSON INDONESIA. PT
"5346";BIRO PERJALANAN WISATA SEPULUH SURYA ANGGUN MENTARI. PT;BRTL;ID;IDR;"02.745.391.9-035.000";;;;BIRO PERJALANAN WISATA SEPULUH SURYA ANGGUN MENTARI. PT
"5360";VOLANS. PT;BRTL;ID;IDR;"31.522.421.2-451.000";;;;VOLANS. PT
"5394";SHOPEE INTERNATIONAL INDONESIA. PT;BRTL;ID;IDR;-;;;;SHOPEE INTERNATIONAL INDONESIA. PT
"5395";PEMKAB SANGAU;BRTL;ID;IDR;-;;;;PEMKAB SANGAU
"5396";DULURE DJAROT;BRTL;ID;IDR;-;;;;DULURE DJAROT
"5400";BENDAHARA PENGELUARAN PADA BIRO HUBUNGAN MASYARAKAT KEMENPERIN;BRTL;ID;IDR;"00.718.521.8-063.000";;;;BENDAHARA PENGELUARAN PADA BIRO HUBUNGAN MASYARAKAT KEMENPERIN
"5404";LIGA INDONESIA BARU, PT;BRTL;ID;IDR;"81.667.794.2-011.000";;;;LIGA INDONESIA BARU, PT
"5405";FWD;BRTL;ID;IDR;"000";;;;FWD
"5406";PERSATUAN RENANG SELURUH INDONESIA;BRTL;ID;IDR;"000";;;;PERSATUAN RENANG SELURUH INDONESIA
"5409";PEMKOT MALANG;BRTL;ID;IDR;-;;;;PEMKOT MALANG
"5413";BALITBANG ESDM;BRTL;ID;IDR;XX;;;;BALITBANG ESDM
"5415";PLATINUM CERAMIC;BRTL;ID;IDR;;;;;PLATINUM CERAMIC
"5416";MADUSARI NUSAPERDANA. PT;BRTL;ID;IDR;;;;;MADUSARI NUSAPERDANA. PT
"5417";BENDAHARA PENGELUARAN KEMENKO KEMARITIMAN;BRTL;ID;IDR;"73.056.633.8-021.000";;;;BENDAHARA PENGELUARAN KEMENKO KEMARITIMAN
"5421";EDDY;BRTL;ID;IDR;-;;;;EDDY
"5423";PEMDA KARAWANG ;BRTL;ID;IDR;-;;;;PEMDA KARAWANG 
"4770";ECART WEBPORTAL INDONESIA ;BRTL;ID;IDR;-;;;;ECART WEBPORTAL INDONESIA 
"4783";TRIANGLE MOTORINDO. PT;BRTL;ID;IDR;;;;;TRIANGLE MOTORINDO. PT
"4790";PARTAI GERAKAN INDONESIA RAYA;BRTL;ID;IDR;"02.795.303.3-017.000";;;;PARTAI GERAKAN INDONESIA RAYA
"4794";SEKAR LAUT. PT;BRTL;ID;IDR;-;;;;SEKAR LAUT. PT
"4796";PANGGUNG JAYA INDAH TEXTILE INDUSTRI. PT;BRTL;ID;IDR;"01.466.159.9-511.000";;;;PANGGUNG JAYA INDAH TEXTILE INDUSTRI. PT
"4804";MOZAIK TOUR AND TRAVEL ;BRTL;ID;IDR;-;;;;MOZAIK TOUR AND TRAVEL 
"4813";PEMDA BEKASI;BRTL;ID;IDR;"00";;;;PEMDA BEKASI
"4822";[BANNED] ZENA NIRMALA PRATAMA, CV;BRTL;ID;IDR;"66.551.844.5-005.000";;Banned per Jan'20;;[BANNED] ZENA NIRMALA PRATAMA, CV
"4845";DESTIANA. CV;BRTL;ID;IDR;-;;;;DESTIANA. CV
"4858";LISTIJOHADI;BRTL;ID;IDR;"79.388.497.4-822.000";;;;LISTIJOHADI
"4877";KEMENTRIAN EKONOMI DAN INFORMATIKA;BRTL;ID;IDR;"000";;;;KEMENTRIAN EKONOMI DAN INFORMATIKA
"4888";TNI AL;BRTL;ID;IDR;;;;;TNI AL
"4902";OMNICOM MEDIA GROUP INDONESIA, PT;BRTL;ID;IDR;"31.562.413.0-015.000";;;;OMNICOM MEDIA GROUP INDONESIA, PT
"4913";PEMKAB YALIMO - WAMENA PAPUA;BRTL;ID;IDR;;;;;PEMKAB YALIMO - WAMENA PAPUA
"4923";ABU TRAVEL;BRTL;ID;IDR;"00";;;;ABU TRAVEL
"4924";PEMKAB KUTAI KARTANEGARA;BRTL;ID;IDR;;;;;PEMKAB KUTAI KARTANEGARA
"4935";INDONESIA OFFROAD EXPEDITION;BRTL;ID;IDR;-;;;;INDONESIA OFFROAD EXPEDITION
"4940";MULTI ALAM PRIMA RASA. PT;BRTL;ID;IDR;-;;;;MULTI ALAM PRIMA RASA. PT
"4942";TRIKARYA IDEA SAKTI. PT;BRTL;ID;IDR;"01.392.783.5-075.000";;;;TRIKARYA IDEA SAKTI. PT
"4964";[BANNED] GRAHA ANUGRAH MAHARDIKA. PT;BRTL;ID;IDR;"31.409.971.4-403.000";;Banned per Sept'16;;[BANNED] GRAHA ANUGRAH MAHARDIKA. PT
"4976";JAK CLOTH;BRTL;ID;IDR;-;;;;JAK CLOTH
"4977";XL PLANET, Tbk. PT;BRTL;ID;IDR;-;;;;XL PLANET, Tbk. PT
"4979";ATKP MEDAN;BRTL;ID;IDR;;;;;ATKP MEDAN
"4980";MEC JAPAN;BRTL;ID;IDR;;;;;MEC JAPAN
"4984";UNIVERSITAS ISLAM NEGERI SUMATERA UTARA;BRTL;ID;IDR;;;;;UNIVERSITAS ISLAM NEGERI SUMATERA UTARA
"4985";POLITEKNIK TEKNOLOGI KIMIA INDUSTRI MEDAN;BRTL;ID;IDR;;;;;POLITEKNIK TEKNOLOGI KIMIA INDUSTRI MEDAN
"4986";BISCUIT KOKOLA;BRTL;ID;IDR;;;;;BISCUIT KOKOLA
"5000";ASDP INDONESIA FERRY (PERSERO). PT;BRTL;ID;IDR;"01.061.041.8-093.000";;;;ASDP INDONESIA FERRY (PERSERO). PT
"5088";JAKIPUNG BANGKALAN;BRTL;ID;IDR;-;;;;JAKIPUNG BANGKALAN
"5101";PL.MUSYAWARAH KEKELUARGAAN GOTONG ROYONG (MKGR);BRTL;ID;IDR;"02.623.508.5-061.000";;;;PL.MUSYAWARAH KEKELUARGAAN GOTONG ROYONG (MKGR)
"5143";DITJEN POLPUM KEMENDAGRI;BRTL;ID;IDR;"00.408.308.5-025.000";;;;DITJEN POLPUM KEMENDAGRI
"5146";BAG UMUM DAN KEHUMASAN KALIMANTAN UTARA;BRTL;ID;IDR;-;;;;BAG UMUM DAN KEHUMASAN KALIMANTAN UTARA
"5181";YUK NABUNG SAHAM;BRTL;ID;IDR;"000";;;;YUK NABUNG SAHAM
"5182";RICHARD MARX;BRTL;ID;IDR;-;;;;RICHARD MARX
"5188";GAPURA PRIMA. PT;BRTL;ID;IDR;-;;;;GAPURA PRIMA. PT
"5194";LAPI LABORATORIES, PT;BRTL;ID;IDR;;;;;LAPI LABORATORIES, PT
"5221";BAZNAS;BRTL;ID;IDR;-;;;;BAZNAS
"5240";TRUE MONEY;BRTL;ID;IDR;-;;;;TRUE MONEY
"5256";SRI REJEKI ISMAN.Tbk,  PT;BRTL;ID;IDR;"01.140.081.9-057.000";;;;SRI REJEKI ISMAN.Tbk,  PT
"5283";KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN;BRTL;ID;IDR;-;;;;KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN
"5293";GARDA PERSADA. PT;BRTL;ID;IDR;"03.277.748.4-019.000";;;;GARDA PERSADA. PT
"5304";INTERNAL GROUP;BRTL;ID;IDR;"00000";;;;INTERNAL GROUP
"5306";HUMAS PEMPROV SUMATRA BARAT;BRTL;ID;IDR;"00";;;;HUMAS PEMPROV SUMATRA BARAT
"5313";UNIVERSITAS PERTAHANAN;BRTL;ID;IDR;"000";;;;UNIVERSITAS PERTAHANAN
"5324";AGODA COMPANY PTE. LTD;BRTL;ID;IDR;;;;;AGODA COMPANY PTE. LTD
"5380";ENTRAVELPRENEUR TOUR & TRAVEL;BRTL;ID;IDR;-;;;;ENTRAVELPRENEUR TOUR & TRAVEL
"5381";DINAS PU KENDARI;BRTL;ID;IDR;-;;;;DINAS PU KENDARI
"5382";PEMKOT PURWARKATA;BRTL;ID;IDR;-;;;;PEMKOT PURWARKATA
"5389";KOMISI PENYIARAN INDONESIA;BRTL;ID;IDR;"00.490.362.1-029.000";;;;KOMISI PENYIARAN INDONESIA
"5419";RGF TRAVEL MARKETING ASIA PASIFIC PTE LTD;BRTL;ID;IDR;"000";;;;RGF TRAVEL MARKETING ASIA PASIFIC PTE LTD
"5424";LPDB (LEMBAGA PENGELOLA DANA BERGULIR);BRTL;ID;IDR;-;;;;LPDB (LEMBAGA PENGELOLA DANA BERGULIR)
"5425";J TRUST BANK INDONESIA ;BRTL;ID;IDR;-;;;;J TRUST BANK INDONESIA 
"5426";ADIKARYA GEMILANG , PT;BRTL;ID;IDR;"000";;;;ADIKARYA GEMILANG , PT
"5428";HERMED. PT;BRTL;ID;IDR;"31.389.329.9-451.000";;;;HERMED. PT
"5429";PEJABAT PEMBUAT KOMITMEN PADA BIRO HUBUNGAN MASYARAKAT KEMENTERIAN PERINDUSTRIAN;BRTL;ID;IDR;"00";;;;PEJABAT PEMBUAT KOMITMEN PADA BIRO HUBUNGAN MASYARAKAT KEMENTERIAN PERINDUSTRIAN
"5430";GUBERNUR JAWA TIMUR;BRTL;ID;IDR;"000";;;;GUBERNUR JAWA TIMUR
"5432";AN'NUR. CV;BRTL;ID;IDR;"02.364.085.7-407.000";;;;AN'NUR. CV
"5433";BEND. PUNGUAN SIMBOLON DOHOT BORUNA SE-INDONESIA;BRTL;ID;IDR;"21.028.724.9-077.000";;;;BEND. PUNGUAN SIMBOLON DOHOT BORUNA SE-INDONESIA
"4777";TOKOPEDIA. PT;BRTL;ID;IDR;-;;;;TOKOPEDIA. PT
"4787";PERGERAKAN INDONESIA MUDA;BRTL;ID;IDR;;;;;PERGERAKAN INDONESIA MUDA
"4823";REVOLUSI MEDIA CITRA. PT;BRTL;ID;IDR;"70.348.662.1-009.000";;;;REVOLUSI MEDIA CITRA. PT
"4824";CEMPAKA WENANG JAYA. PT;BRTL;ID;IDR;"01.594.673.4-071.000";-;;-;CEMPAKA WENANG JAYA. PT
"4825";ARYAKENCANA SEMESTA. PT;BRTL;ID;IDR;"02.022.266.7-036.000";;;;ARYAKENCANA SEMESTA. PT
"4841";PUSPA ARTHA GEMILANG, PT;BRTL;ID;IDR;"02.145.525.8-015.000";;;;PUSPA ARTHA GEMILANG, PT
"4848";KAWASAN INDUSTRI JABABEKA, PT;BRTL;ID;IDR;"01.067.835.7-431.001";;;;KAWASAN INDUSTRI JABABEKA, PT
"4859";LIMAS INDONESIA MAKMUR Tbk, PT;BRTL;ID;IDR;"01.788.0774-054.000";;;;LIMAS INDONESIA MAKMUR Tbk, PT
"4868";ASURANSI JIWASRAYA PERSERO. PT;BRTL;ID;IDR;-;;;;ASURANSI JIWASRAYA PERSERO. PT
"4880";BADAN GEOLOGI NASIONAL;BRTL;ID;IDR;"00";;;;BADAN GEOLOGI NASIONAL
"4884";LKBN ANTARA;BRTL;ID;IDR;-;;;;LKBN ANTARA
"4930";PERUSDA MIGAS KALTIM;BRTL;ID;IDR;-;;;;PERUSDA MIGAS KALTIM
"4931";PEMPROV KALBAR;BRTL;ID;IDR;;;;;PEMPROV KALBAR
"4932";KLINIK TONGJI MEDISTRA MEDAN  ;BRTL;ID;IDR;;;;;KLINIK TONGJI MEDISTRA MEDAN  
"4933";ASIA SAKTI WAHID FOODS MANUFACTURE. PT;BRTL;ID;IDR;-;;;;ASIA SAKTI WAHID FOODS MANUFACTURE. PT
"4934";TERRA INTERNATIONAL. PT;BRTL;ID;IDR;-;;;;TERRA INTERNATIONAL. PT
"4946";PURWASENTOSA, CV;BRTL;ID;IDR;"31.493.92.5760.7-000";;;;PURWASENTOSA, CV
"4956";TRAMEDIKA MEDICAL NATURE INTERNATIONAL;BRTL;ID;IDR;-;;;;TRAMEDIKA MEDICAL NATURE INTERNATIONAL
"4961";SETJEN DPR RI;BRTL;ID;IDR;"70.026.457.5-077.000";;;;SETJEN DPR RI
"4962";DISTRIVERSA BUANAMAS, PT;BRTL;ID;IDR;"00";;;;DISTRIVERSA BUANAMAS, PT
"4971";ALAM SUTERA;BRTL;ID;IDR;;;;;ALAM SUTERA
"4988";BADAN PERIZINAN TERPADU PEMERINTAH KAB. BOGOR;BRTL;ID;IDR;-;;;;BADAN PERIZINAN TERPADU PEMERINTAH KAB. BOGOR
"5001";SUKSES KELOLA PERSADA. PT;BRTL;ID;IDR;;;;;SUKSES KELOLA PERSADA. PT
"5024";SYAHRUL YASIN LIMPO;BRTL;ID;IDR;"000";;;;SYAHRUL YASIN LIMPO
"5054";KONSIL KEDOKTERAN INDONESIA;BRTL;ID;IDR;=;;;;KONSIL KEDOKTERAN INDONESIA
"5064";ASRI PANCA WARNA. PT;BRTL;ID;IDR;-;;;;ASRI PANCA WARNA. PT
"5076";EVENT PAMERAN SMESCO;BRTL;ID;IDR;-;;;;EVENT PAMERAN SMESCO
"5115";KPUD BULUNGAN ;BRTL;ID;IDR;-;;;;KPUD BULUNGAN 
"5144";BIRO UMUM DAN HUMAS KEMENTRIAN PERTANIAN;BRTL;ID;IDR;"00";;;;BIRO UMUM DAN HUMAS KEMENTRIAN PERTANIAN
"5171";TRIMASINDO GLOBAL PERKASA. PT;BRTL;ID;IDR;"03.283.648.8-013.000";;;;TRIMASINDO GLOBAL PERKASA. PT
"5215";MUJUR ABADI SEJAHTERA. PT;BRTL;ID;IDR;"70.686.570.6-801.000";;;;MUJUR ABADI SEJAHTERA. PT
"5251";DPW PARTAI BULAN BINTANG KENDARI;BRTL;ID;IDR;;;;;DPW PARTAI BULAN BINTANG KENDARI
"5259";SATKER PB PON XIX DAN PEPARNAS XV JAWA BARAT;BRTL;ID;IDR;-;;;;SATKER PB PON XIX DAN PEPARNAS XV JAWA BARAT
"5262";DINAS PENERANGAN TNI AL;BRTL;ID;IDR;"000";;;;DINAS PENERANGAN TNI AL
"5282";TERRA CONVEXINDO, PT;BRTL;ID;IDR;;;;;TERRA CONVEXINDO, PT
"5288";NUSANTARA MENGAJI - BEKASI;BRTL;ID;IDR;-;-;;-;NUSANTARA MENGAJI - BEKASI
